,has,VBZ,O
,refused,VBN,O
,to,TO,O
,back,VB,O
,down,RP,O
,on,IN,O
,his,PRP$,O
,selection,NN,O
,of,IN,O
,Mashaie,NNP,B-per
,",",",",O
,despite,IN,O
,pressure,NN,O
,to,TO,O
,do,VB,O
,so,RB,O
,.,.,O
Sentence: 3623,Leading,VBG,O
,conservative,JJ,O
,Iranian,JJ,B-gpe
,cleric,NN,O
,Ayatollah,NNP,B-per
,Ahmad,NNP,I-per
,Khatami,NNP,I-per
,also,RB,O
,has,VBZ,O
,called,VBN,O
,on,IN,O
,Mr.,NNP,B-per
,Ahmadinejad,NNP,B-org
,to,TO,O
,reconsider,VB,O
,Mashaie,NNP,B-per
,'s,POS,O
,appointment,NN,O
,",",",",O
,saying,VBG,O
,it,PRP,O
,defies,VBZ,O
,the,DT,O
,president,NN,O
,'s,POS,O
,constituency,NN,O
,.,.,O
Sentence: 3624,Mashaie,NNP,B-per
,and,CC,O
,Ahmadinejad,NNP,B-per
,have,VBP,O
,family,NN,O
,ties,NNS,O
,.,.,O
Sentence: 3625,Mashaie,NNP,B-per
,'s,POS,O
,daughter,NN,O
,is,VBZ,O
,married,VBN,O
,to,TO,O
,Mr.,NNP,B-per
,Ahmadinejad,NNP,B-org
,'s,POS,O
,son,NN,O
,.,.,O
Sentence: 3626,Burma,NNP,B-geo
,'s,POS,O
,state-run,JJ,O
,media,NNS,O
,say,VBP,O
,the,DT,O
,military,JJ,O
,government,NN,O
,has,VBZ,O
,dismissed,VBN,O
,eight,CD,O
,deputy,NN,O
,Cabinet,NN,O
,ministers,NNS,O
,and,CC,O
,one,CD,O
,supreme,JJ,O
,court,NN,O
,judge,NN,O
,",",",",O
,without,IN,O
,giving,VBG,O
,reasons,NNS,O
,for,IN,O
,the,DT,O
,moves,NNS,O
,.,.,O
Sentence: 3627,Those,DT,O
,dismissed,VBN,O
,include,VBP,O
,the,DT,O
,Deputy,NNP,O
,Minister,NNP,O
,of,IN,O
,Defense,NNP,B-org
,",",",",O
,Major-General,NNP,B-org
,Khin,NNP,I-org
,Maung,NNP,I-org
,Win,NNP,I-org
,",",",",O
,and,CC,O
,Deputy,NNP,O
,Minister,NNP,O
,of,IN,O
,Industry,NNP,B-org
,Thein,NNP,I-org
,Thun,NNP,I-org
,.,.,O
Sentence: 3628,The,DT,O
,dismissed,VBN,O
,Supreme,NNP,B-org
,Court,NNP,I-org
,judge,NN,O
,was,VBD,O
,Khin,NNP,B-org
,Maung,NNP,I-org
,Aye,NNP,I-org
,.,.,O
Sentence: 3629,New,JJ,O
,appointments,NNS,O
,to,TO,O
,fill,VB,O
,the,DT,O
,posts,NNS,O
,were,VBD,O
,not,RB,O
,announced,VBN,O
,.,.,O
Sentence: 3630,Since,IN,O
,assuming,VBG,O
,power,NN,O
,in,IN,O
,1988,CD,B-tim
,",",",",O
,the,DT,O
,leaders,NNS,O
,of,IN,O
,the,DT,O
,present,JJ,O
,regime,NN,O
,and,CC,O
,its,PRP$,O
,cabinet,NN,O
,have,VBP,O
,undergone,VBN,O
,a,DT,O
,number,NN,O
,of,IN,O
,changes,NNS,O
,.,.,O
Sentence: 3631,Last,JJ,O
,month,NN,O
,",",",",O
,the,DT,O
,government,NN,O
,dismissed,VBD,O
,two,CD,O
,Cabinet,NNP,O
,ministers,NNS,O
,and,CC,O
,appointed,VBN,O
,four,CD,O
,new,JJ,O
,ministers,NNS,O
,and,CC,O
,four,CD,O
,new,JJ,O
,deputy,NN,O
,ministers,NNS,O
,.,.,O
Sentence: 3632,Pakistan,NNP,B-geo
,says,VBZ,O
,the,DT,O
,commander,NN,O
,of,IN,O
,its,PRP$,O
,paramilitary,JJ,O
,Frontier,NNP,B-org
,Corps,NNP,I-org
,was,VBD,O
,wounded,VBN,O
,when,WRB,O
,his,PRP$,O
,helicopter,NN,O
,came,VBD,O
,under,IN,O
,rocket,NN,O
,attack,NN,O
,in,IN,O
,troubled,JJ,O
,Baluchistan,NNP,O
,province,NN,O
,Thursday,NNP,B-tim
,.,.,O
Sentence: 3633,Officials,NNS,O
,say,VBP,O
,Major-General,JJ,O
,Shujaat,NNP,O
,Zamir,NNP,B-per
,Dar,NNP,I-per
,was,VBD,O
,on,IN,O
,an,DT,O
,inspection,NN,O
,flight,NN,O
,when,WRB,O
,he,PRP,O
,was,VBD,O
,hit,VBN,O
,in,IN,O
,the,DT,O
,leg,NN,O
,by,IN,O
,shrapnel,NN,O
,from,IN,O
,the,DT,O
,exploding,VBG,O
,rocket,NN,O
,.,.,O
Sentence: 3634,The,DT,O
,helicopter,NN,O
,'s,POS,O
,pilot,NN,O
,flew,VBD,O
,the,DT,O
,aircraft,NN,O
,safely,RB,O
,back,RB,O
,to,TO,O
,its,PRP$,O
,base,NN,O
,.,.,O
Sentence: 3635,Wednesday,NNP,B-tim
,",",",",O
,rebels,NNS,O
,fired,VBD,O
,eight,CD,O
,rockets,NNS,O
,during,IN,O
,a,DT,O
,visit,NN,O
,to,TO,O
,southwestern,JJ,O
,Pakistan,NNP,B-geo
,by,IN,O
,President,NNP,B-per
,Pervez,NNP,I-per
,Musharraf,NNP,I-per
,.,.,O
Sentence: 3636,No,DT,O
,one,NN,O
,was,VBD,O
,injured,VBN,O
,in,IN,O
,the,DT,O
,attack,NN,O
,",",",",O
,which,WDT,O
,was,VBD,O
,claimed,VBN,O
,by,IN,O
,the,DT,O
,separatist,JJ,O
,Baluchistan,NNP,B-org
,Liberation,NNP,I-org
,Army,NNP,I-org
,.,.,O
Sentence: 3637,President,NNP,B-per
,Musharraf,NNP,I-per
,was,VBD,O
,laying,VBG,O
,the,DT,O
,foundation,NN,O
,for,IN,O
,a,DT,O
,military,JJ,O
,garrison,NN,O
,outside,IN,O
,the,DT,O
,town,NN,O
,of,IN,O
,Kohlu,NNP,B-geo
,",",",",O
,(,LRB,O
,300,CD,O
,kilometers,NNS,O
,),RRB,O
,east,NN,O
,of,IN,O
,the,DT,O
,provincial,JJ,O
,capital,NN,O
,",",",",O
,Quetta,NNP,B-geo
,.,.,O
Sentence: 3638,Baluch,NNP,B-org
,rebels,NNS,O
,have,VBP,O
,been,VBN,O
,fighting,VBG,O
,a,DT,O
,low-level,JJ,O
,insurgency,NN,O
,against,IN,O
,Pakistan,NNP,B-geo
,'s,POS,O
,central,JJ,O
,government,NN,O
,for,IN,O
,years,NNS,O
,.,.,O
Sentence: 3639,They,PRP,O
,want,VBP,O
,more,JJR,O
,jobs,NNS,O
,and,CC,O
,higher,JJR,O
,royalties,NNS,O
,from,IN,O
,Islamabad,NNP,B-geo
,in,IN,O
,return,NN,O
,for,IN,O
,their,PRP$,O
,region,NN,O
,'s,POS,O
,natural,JJ,O
,resources,NNS,O
,.,.,O
Sentence: 3640,French,JJ,B-gpe
,workers,NNS,O
,at,IN,O
,a,DT,O
,U.S.-run,JJ,O
,manufacturing,NN,O
,plant,NN,O
,in,IN,O
,southeastern,JJ,O
,France,NNP,B-geo
,have,VBP,O
,detained,VBN,O
,four,CD,O
,managers,NNS,O
,",",",",O
,to,TO,O
,protest,VB,O
,plans,NNS,O
,to,TO,O
,cut,VB,O
,hundreds,NNS,O
,of,IN,O
,jobs,NNS,O
,.,.,O
Sentence: 3641,The,DT,O
,workers,NNS,O
,at,IN,O
,a,DT,O
,Caterpillar,NNP,B-org
,heavy,JJ,O
,equipment,NN,O
,plant,NN,O
,in,IN,O
,Grenoble,NNP,B-geo
,were,VBD,O
,refusing,VBG,O
,Tuesday,NNP,B-tim
,to,TO,O
,let,VB,O
,the,DT,O
,managers,NNS,O
,",",",",O
,including,VBG,O
,the,DT,O
,factory,NN,O
,director,NN,O
,",",",",O
,leave,VB,O
,the,DT,O
,premises,NNS,O
,.,.,O
Sentence: 3642,Caterpillar,NNP,B-org
,is,VBZ,O
,set,VBN,O
,to,TO,O
,cut,VB,O
,733,CD,O
,workers,NNS,O
,at,IN,O
,two,CD,O
,plants,NNS,O
,in,IN,O
,France,NNP,B-geo
,.,.,O
Sentence: 3643,The,DT,O
,seizures,NNS,O
,",",",",O
,on,IN,O
,the,DT,O
,eve,NN,O
,of,IN,O
,the,DT,O
,G20,NNP,O
,global,JJ,O
,economic,JJ,O
,summit,NN,O
,in,IN,O
,London,NNP,B-geo
,",",",",O
,mark,NN,O
,the,DT,O
,third,JJ,O
,time,NN,O
,in,IN,O
,recent,JJ,O
,weeks,NNS,O
,that,IN,O
,French,JJ,B-gpe
,workers,NNS,O
,have,VBP,O
,hijacked,VBN,O
,executives,NNS,O
,to,TO,O
,protest,VB,O
,job,NN,O
,losses,NNS,O
,.,.,O
Sentence: 3644,Police,NNS,O
,did,VBD,O
,not,RB,O
,intervene,VB,O
,in,IN,O
,the,DT,O
,earlier,JJR,O
,incidents,NNS,O
,",",",",O
,and,CC,O
,the,DT,O
,hostages,NNS,O
,were,VBD,O
,released,VBN,O
,unharmed,JJ,O
,.,.,O
Sentence: 3645,The,DT,O
,French,JJ,B-gpe
,news,NN,O
,agency,NN,O
,quoted,VBN,O
,a,DT,O
,union,NN,O
,official,NN,O
,",",",",O
,Benoit,NNP,B-per
,Nicolas,NNP,I-per
,",",",",O
,as,IN,O
,saying,VBG,O
,a,DT,O
,deal,NN,O
,resulting,VBG,O
,in,IN,O
,the,DT,O
,release,NN,O
,of,IN,O
,the,DT,O
,latest,JJS,O
,captives,NNS,O
,was,VBD,O
,within,IN,O
,reach,NN,O
,.,.,O
Sentence: 3646,US,NNP,B-geo
,officials,NNS,O
,say,VBP,O
,an,DT,O
,al-Qaida,NNP,B-org
,leader,NN,O
,killed,VBN,O
,in,IN,O
,a,DT,O
,drone,NN,O
,attack,NN,O
,in,IN,O
,northwestern,JJ,O
,Pakistan,NNP,B-geo
,was,VBD,O
,not,RB,O
,Osama,NNP,B-per
,bin,NNP,I-per
,Laden,NNP,I-per
,.,.,O
Sentence: 3647,U.S.,NNP,B-geo
,officials,NNS,O
,say,VBP,O
,a,DT,O
,top,JJ,O
,al-Qaida,NNP,B-org
,leader,NN,O
,has,VBZ,O
,been,VBN,O
,killed,VBN,O
,in,IN,O
,a,DT,O
,drone,NN,O
,attack,NN,O
,in,IN,O
,restive,JJ,O
,northwestern,JJ,O
,Pakistan,NNP,B-geo
,.,.,O
Sentence: 3648,The,DT,O
,officials,NNS,O
,did,VBD,O
,not,RB,O
,identify,VB,O
,the,DT,O
,person,NN,O
,killed,VBN,O
,",",",",O
,but,CC,O
,they,PRP,O
,said,VBD,O
,it,PRP,O
,was,VBD,O
,not,RB,O
,al-Qaida,NNP,B-org
,leader,NN,O
,Osama,NNP,B-per
,bin,NNP,I-per
,Laden,NNP,I-per
,.,.,O
Sentence: 3649,A,DT,O
,U.S.,NNP,B-geo
,television,NN,O
,network,NN,O
,",",",",O
,NBC,NNP,B-org
,",",",",O
,first,RB,O
,reported,VBD,O
,the,DT,O
,drone,NN,O
,attack,NN,O
,earlier,RBR,O
,this,DT,O
,week,NN,O
,.,.,O
Sentence: 3650,The,DT,O
,exact,JJ,O
,date,NN,O
,of,IN,O
,the,DT,O
,attack,NN,O
,is,VBZ,O
,unclear,JJ,O
,.,.,O
Sentence: 3651,Earlier,RBR,O
,this,DT,O
,week,NN,O
,",",",",O
,Pakistani,JJ,B-gpe
,officials,NNS,O
,said,VBD,O
,a,DT,O
,suspected,JJ,O
,U.S.,NNP,B-geo
,drone,NN,O
,attack,NN,O
,killed,VBD,O
,at,IN,O
,least,JJS,O
,three,CD,O
,people,NNS,O
,in,IN,O
,northwestern,JJ,O
,Pakistan,NNP,B-geo
,.,.,O
Sentence: 3652,Intelligence,NN,O
,officials,NNS,O
,say,VBP,O
,the,DT,O
,pace,NN,O
,of,IN,O
,attacks,NNS,O
,by,IN,O
,drones,NNS,O
,(,LRB,O
,unmanned,JJ,O
,aircraft,NN,O
,),RRB,O
,has,VBZ,O
,increased,VBN,O
,under,IN,O
,the,DT,O
,Obama,NNP,B-per
,administration,NN,O
,.,.,O
Sentence: 3653,The,DT,O
,U.S.,NNP,B-org
,State,NNP,I-org
,Department,NNP,I-org
,says,VBZ,O
,it,PRP,O
,is,VBZ,O
,encouraged,VBN,O
,by,IN,O
,Nicaragua,NNP,B-geo
,'s,POS,O
,decision,NN,O
,to,TO,O
,ratify,VB,O
,the,DT,O
,Central,NNP,B-art
,American,NNP,I-art
,Free,NNP,I-art
,Trade,NNP,I-art
,Agreement,NNP,I-art
,(,LRB,O
,CAFTA,NNP,O
,),RRB,O
,.,.,O
Sentence: 3654,In,IN,O
,a,DT,O
,statement,NN,O
,issued,VBN,O
,Tuesday,NNP,B-tim
,",",",",O
,Deputy,NNP,B-org
,Spokesman,NNP,I-org
,Adam,NNP,I-org
,Ereli,NNP,I-org
,called,VBD,O
,the,DT,O
,economic,JJ,O
,pact,NN,O
,"""",``,O
,Nicaragua,NNP,B-geo
,'s,POS,O
,best,JJS,O
,opportunity,NN,O
,"""",``,O
,to,TO,O
,gain,VB,O
,the,DT,O
,benefits,NNS,O
,of,IN,O
,trade,NN,O
,and,CC,O
,investment,NN,O
,.,.,O
Sentence: 3655,He,PRP,O
,also,RB,O
,said,VBD,O
,Nicaragua,NNP,B-geo
,has,VBZ,O
,taken,VBN,O
,positive,JJ,O
,political,JJ,O
,steps,NNS,O
,since,IN,O
,Deputy,NNP,B-org
,Secretary,NNP,O
,of,IN,O
,State,NNP,B-org
,Robert,NNP,I-org
,Zoellick,NNP,I-org
,visited,VBD,O
,last,JJ,O
,week,NN,O
,.,.,O
Sentence: 3656,President,NNP,B-per
,Bush,NNP,I-per
,has,VBZ,O
,said,VBN,O
,the,DT,O
,deal,NN,O
,will,MD,O
,strengthen,VB,O
,democracy,NN,O
,and,CC,O
,reduce,VB,O
,poverty,NN,O
,in,IN,O
,the,DT,O
,Latin,JJ,O
,American,JJ,B-gpe
,nations,NNS,O
,that,WDT,O
,have,VBP,O
,signed,VBN,O
,the,DT,O
,bill,NN,O
,.,.,O
Sentence: 3657,The,DT,O
,economic,JJ,O
,deal,NN,O
,removes,VBZ,O
,trade,NN,O
,barriers,NNS,O
,between,IN,O
,the,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,and,CC,O
,Costa,NNP,B-geo
,Rica,NNP,I-geo
,",",",",O
,El,NNP,B-per
,Salvador,NNP,I-per
,",",",",O
,Guatemala,NNP,B-geo
,",",",",O
,Honduras,NNP,B-geo
,",",",",O
,Nicaragua,NNP,B-geo
,and,CC,O
,the,DT,O
,Dominican,NNP,B-geo
,Republic,NNP,I-geo
,.,.,O
Sentence: 3658,In,IN,O
,the,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,",",",",O
,supporters,NNS,O
,of,IN,O
,the,DT,O
,plan,NN,O
,say,VBP,O
,it,PRP,O
,will,MD,O
,open,VB,O
,new,JJ,O
,markets,NNS,O
,for,IN,O
,U.S.,NNP,B-geo
,goods,NNS,O
,and,CC,O
,services,NNS,O
,.,.,O
Sentence: 3659,Critics,NNS,O
,say,VBP,O
,it,PRP,O
,will,MD,O
,send,VB,O
,U.S.,NNP,B-geo
,jobs,NNS,O
,to,TO,O
,Central,NNP,B-geo
,America,NNP,I-geo
,",",",",O
,where,WRB,O
,labor,NN,O
,is,VBZ,O
,cheaper,JJR,O
,.,.,O
Sentence: 3660,An,DT,O
,Iranian,JJ,B-gpe
,official,NN,O
,says,VBZ,O
,his,PRP$,O
,country,NN,O
,will,MD,O
,continue,VB,O
,cooperating,VBG,O
,with,IN,O
,the,DT,O
,U.N.,NNP,B-org
,nuclear,JJ,O
,agency,NN,O
,to,TO,O
,prevent,VB,O
,the,DT,O
,imposition,NN,O
,of,IN,O
,more,JJR,O
,Security,NNP,B-org
,Council,NNP,I-org
,sanctions,NNS,O
,.,.,O
Sentence: 3661,Foreign,NNP,B-org
,Ministry,NNP,I-org
,spokesman,NN,O
,Mohammad,NNP,B-per
,Ali,NNP,I-per
,Hosseini,NNP,I-per
,made,VBD,O
,the,DT,O
,comment,NN,O
,Sunday,NNP,B-tim
,.,.,O
Sentence: 3662,On,IN,O
,Friday,NNP,B-tim
,",",",",O
,world,NN,O
,powers,NNS,O
,meeting,VBG,O
,at,IN,O
,the,DT,O
,U.N.,NNP,B-org
,agreed,VBD,O
,to,TO,O
,put,VB,O
,off,RP,O
,until,IN,O
,November,NNP,B-tim
,efforts,NNS,O
,to,TO,O
,approve,VB,O
,new,JJ,O
,sanctions,NNS,O
,.,.,O
Sentence: 3663,But,CC,O
,",",",",O
,the,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,",",",",O
,other,JJ,O
,permanent,JJ,O
,Security,NNP,B-org
,Council,NNP,I-org
,members,NNS,O
,and,CC,O
,Germany,NNP,B-geo
,said,VBD,O
,they,PRP,O
,will,MD,O
,seek,VB,O
,a,DT,O
,third,JJ,O
,round,NN,O
,of,IN,O
,sanctions,NNS,O
,against,IN,O
,Iran,NNP,B-geo
,unless,IN,O
,diplomacy,NN,O
,can,MD,O
,resolve,VB,O
,the,DT,O
,dispute,NN,O
,by,IN,O
,November,NNP,B-tim
,.,.,O
Sentence: 3664,The,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,and,CC,O
,its,PRP$,O
,allies,NNS,O
,accuse,VBP,O
,Tehran,NNP,B-org
,of,IN,O
,trying,VBG,O
,to,TO,O
,build,VB,O
,atomic,JJ,O
,weapons,NNS,O
,under,IN,O
,the,DT,O
,cover,NN,O
,of,IN,O
,a,DT,O
,civilian,JJ,O
,nuclear,JJ,O
,program,NN,O
,.,.,O
Sentence: 3665,Iran,NNP,B-geo
,denies,VBZ,O
,the,DT,O
,charge,NN,O
,.,.,O
Sentence: 3666,The,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,",",",",O
,France,NNP,B-geo
,and,CC,O
,Britain,NNP,B-geo
,favor,VBP,O
,imposing,VBG,O
,new,JJ,O
,sanctions,NNS,O
,on,IN,O
,Iran,NNP,B-geo
,for,IN,O
,its,PRP$,O
,refusal,NN,O
,to,TO,O
,suspend,VB,O
,sensitive,JJ,O
,nuclear,JJ,O
,activities,NNS,O
,.,.,O
Sentence: 3667,Russia,NNP,B-geo
,and,CC,O
,China,NNP,B-geo
,say,VBP,O
,Tehran,NNP,B-org
,should,MD,O
,be,VB,O
,given,VBN,O
,more,JJR,O
,time,NN,O
,before,IN,O
,further,JJ,O
,sanctions,NNS,O
,are,VBP,O
,imposed,VBN,O
,.,.,O
Sentence: 3668,The,DT,O
,U.S.,NNP,B-geo
,ambassador,NN,O
,to,TO,O
,the,DT,O
,United,NNP,B-org
,Nations,NNP,I-org
,is,VBZ,O
,dismissing,VBG,O
,charges,NNS,O
,by,IN,O
,Venezuela,NNP,B-geo
,'s,POS,O
,foreign,JJ,O
,minister,NN,O
,that,IN,O
,he,PRP,O
,was,VBD,O
,mistreated,VBN,O
,by,IN,O
,New,NNP,B-geo
,York,NNP,I-geo
,airport,NN,O
,security,NN,O
,",",",",O
,calling,VBG,O
,the,DT,O
,diplomat,NN,O
,'s,POS,O
,protest,NN,O
,"""",``,O
,street,NN,O
,theater,NN,O
,.,.,O
,"""",``,O
Sentence: 3669,U.S.,NNP,B-geo
,envoy,NN,O
,John,NNP,B-per
,Bolton,NNP,I-per
,said,VBD,O
,Monday,NNP,B-tim
,",",",",O
,there,EX,O
,was,VBD,O
,no,DT,O
,incident,NN,O
,at,IN,O
,the,DT,O
,John,NNP,B-geo
,F.,NNP,I-geo
,Kennedy,NNP,I-geo
,airport,NN,I-geo
,",",",",O
,where,WRB,O
,Venezuela,NNP,B-geo
,'s,POS,O
,Nicolas,NNP,B-geo
,Maduro,NNP,I-geo
,was,VBD,O
,detained,VBN,O
,by,IN,O
,authorities,NNS,O
,Saturday,NNP,B-tim
,.,.,O
Sentence: 3670,Maduro,NNP,B-geo
,says,VBZ,O
,officials,NNS,O
,frisked,VBD,O
,and,CC,O
,physically,RB,O
,threatened,VBD,O
,him,PRP,O
,.,.,O
Sentence: 3671,Bolton,NNP,B-per
,said,VBD,O
,Maduro,NNP,B-geo
,purchased,VBD,O
,his,PRP$,O
,plane,NN,O
,ticket,NN,O
,in,IN,O
,a,DT,O
,time,NN,O
,and,CC,O
,manner,NN,O
,that,WDT,O
,raised,VBD,O
,security,NN,O
,concerns,NNS,O
,",",",",O
,and,CC,O
,instead,RB,O
,of,IN,O
,complying,VBG,O
,with,IN,O
,a,DT,O
,secondary,JJ,O
,screening,NN,O
,",",",",O
,Bolton,NNP,B-per
,says,VBZ,O
,Maduro,NNP,B-geo
,called,VBD,O
,reporters,NNS,O
,about,IN,O
,the,DT,O
,incident,NN,O
,.,.,O
Sentence: 3672,Bolton,NNP,B-per
,labeled,VBD,O
,Maduro,NNP,B-geo
,'s,POS,O
,actions,NNS,O
,"""",``,O
,propaganda,NN,O
,.,.,O
,"""",``,O
Sentence: 3673,Maduro,NNP,B-geo
,rejected,VBD,O
,a,DT,O
,U.S.,NNP,B-geo
,apology,NN,O
,for,IN,O
,the,DT,O
,incident,NN,O
,",",",",O
,which,WDT,O
,capped,VBD,O
,a,DT,O
,tense,JJ,O
,week,NN,O
,for,IN,O
,U.S.-Venezuelan,JJ,O
,relations,NNS,O
,.,.,O
Sentence: 3674,At,IN,O
,the,DT,O
,U.N.,NNP,B-org
,General,NNP,I-org
,Assembly,NNP,I-org
,last,JJ,O
,week,NN,O
,",",",",O
,Venezuelan,JJ,B-gpe
,President,NNP,B-per
,Hugo,NNP,I-per
,Chavez,NNP,I-per
,called,VBD,O
,President,NNP,B-per
,Bush,NNP,I-per
,"""",``,O
,the,DT,O
,devil,NN,O
,.,.,O
,"""",``,O
Sentence: 3675,The,DT,O
,United,NNP,B-org
,Nations,NNPS,I-org
,war,NN,O
,crimes,NNS,O
,tribunal,JJ,O
,has,VBZ,O
,reduced,VBN,O
,to,TO,O
,40,CD,O
,years,NNS,O
,the,DT,O
,life,NN,O
,prison,NN,O
,term,NN,O
,of,IN,O
,a,DT,O
,former,JJ,O
,Bosnian,JJ,B-gpe
,Serb,JJ,I-gpe
,mayor,NN,O
,convicted,VBN,O
,of,IN,O
,overseeing,VBG,O
,detention,NN,O
,camps,NNS,O
,for,IN,O
,Croats,NNS,B-gpe
,and,CC,B-org
,Muslims,NNS,I-org
,.,.,O
Sentence: 3676,The,DT,O
,appeals,NNS,O
,chamber,NN,O
,of,IN,O
,the,DT,O
,Hague-based,JJ,O
,court,NN,O
,Wednesday,NNP,B-tim
,said,VBD,O
,Milomir,NNP,B-per
,Stakic,NNP,I-per
,'s,POS,O
,conviction,NN,O
,would,MD,O
,stand,VB,O
,",",",",O
,but,CC,O
,cut,VBD,O
,his,PRP$,O
,prison,NN,O
,term,NN,O
,.,.,O
Sentence: 3677,The,DT,O
,court,NN,O
,said,VBD,O
,the,DT,O
,lower,JJR,O
,judge,NN,O
,had,VBD,O
,made,VBN,O
,errors,NNS,O
,in,IN,O
,the,DT,O
,sentencing,NN,O
,procedure,NN,O
,",",",",O
,but,CC,O
,called,VBD,O
,the,DT,O
,impact,NN,O
,of,IN,O
,the,DT,O
,problem,NN,O
,limited,VBN,O
,.,.,O
Sentence: 3678,In,IN,O
,2003,CD,B-tim
,",",",",O
,Stakic,NNP,B-per
,was,VBD,O
,the,DT,O
,first,JJ,O
,person,NN,O
,to,TO,O
,be,VB,O
,sentenced,VBN,O
,to,TO,O
,life,NN,O
,in,IN,O
,prison,NN,O
,by,IN,O
,the,DT,O
,tribunal,NN,O
,.,.,O
Sentence: 3679,He,PRP,O
,was,VBD,O
,convicted,VBN,O
,of,IN,O
,helping,VBG,O
,to,TO,O
,set,VB,O
,up,RP,O
,three,CD,O
,prison,NN,O
,camps,NNS,O
,near,IN,O
,the,DT,O
,town,NN,O
,of,IN,O
,Prijedor,NNP,B-geo
,",",",",O
,in,IN,O
,northwestern,JJ,O
,Bosnia-Herzegovina,NNP,O
,where,WRB,O
,he,PRP,O
,was,VBD,O
,mayor,NN,O
,.,.,O
Sentence: 3680,The,DT,O
,court,NN,O
,acquitted,VBN,O
,him,PRP,O
,of,IN,O
,genocide,NN,O
,charges,NNS,O
,.,.,O
Sentence: 3681,More,JJR,O
,than,IN,O
,"20,000",CD,O
,Bosnian,JJ,B-gpe
,Muslims,NNPS,O
,and,CC,O
,Croats,NNS,B-gpe
,were,VBD,O
,driven,VBN,O
,from,IN,O
,their,PRP$,O
,homes,NNS,O
,in,IN,O
,Prijedor,NNP,B-geo
,",",",",O
,and,CC,O
,more,JJR,O
,than,IN,O
,"15,000",CD,O
,were,VBD,O
,killed,VBN,O
,.,.,O
Sentence: 3682,Police,NNS,O
,in,IN,O
,Chile,NNP,B-geo
,have,VBP,O
,used,VBN,O
,water,NN,O
,canons,NNS,O
,and,CC,O
,teargas,NNS,O
,to,TO,O
,disperse,VB,O
,student,NN,O
,demonstrators,NNS,O
,calling,VBG,O
,for,IN,O
,educational,JJ,O
,reform,NN,O
,.,.,O
Sentence: 3683,About,IN,O
,"1,000",CD,O
,students,NNS,O
,attempted,VBN,O
,to,TO,O
,march,VB,O
,through,IN,O
,downtown,NN,O
,Santiago,NNP,B-geo
,Monday,NNP,B-tim
,.,.,O
Sentence: 3684,They,PRP,O
,were,VBD,O
,met,VBN,O
,by,IN,O
,police,NNS,O
,who,WP,O
,broke,VBD,O
,up,RP,O
,the,DT,O
,protest,NN,O
,.,.,O
Sentence: 3685,Students,NNS,O
,threw,VBD,O
,rocks,NNS,O
,at,IN,O
,police,NN,O
,vehicles,NNS,O
,and,CC,O
,tried,VBD,O
,to,TO,O
,block,VB,O
,roads,NNS,O
,with,IN,O
,burning,NN,O
,tires,NNS,O
,.,.,O
Sentence: 3686,The,DT,O
,protest,NN,O
,was,VBD,O
,smaller,JJR,O
,than,IN,O
,one,CD,O
,conducted,VBN,O
,last,JJ,O
,week,NN,O
,by,IN,O
,some,DT,O
,"8,00,000",CD,O
,students,NNS,O
,.,.,O
Sentence: 3687,The,DT,O
,students,NNS,O
,demanded,VBD,O
,free,JJ,O
,public,JJ,O
,transportation,NN,O
,and,CC,O
,fee,NN,O
,waivers,NNS,O
,for,IN,O
,college,NN,O
,entrance,NN,O
,exams,NNS,O
,.,.,O
Sentence: 3688,They,PRP,O
,also,RB,O
,wanted,VBD,O
,reform,NN,O
,of,IN,O
,the,DT,O
,education,NN,O
,law,NN,O
,created,VBN,O
,under,IN,O
,former,JJ,O
,dictator,NN,O
,General,NNP,B-org
,Augusto,NNP,I-org
,Pinochet,NNP,I-org
,.,.,O
Sentence: 3689,Negotiations,NNS,O
,between,IN,O
,the,DT,O
,students,NNS,O
,and,CC,O
,the,DT,O
,government,NN,O
,ended,VBD,O
,Friday,NNP,B-tim
,with,IN,O
,no,DT,O
,agreement,NN,O
,.,.,O
Sentence: 3690,President,NNP,B-per
,Michelle,NNP,I-per
,Bachelet,NNP,I-per
,has,VBZ,O
,promised,VBN,O
,to,TO,O
,reduce,VB,O
,fares,NNS,O
,for,IN,O
,student,NN,O
,bus,NN,O
,passes,NNS,O
,",",",",O
,but,CC,O
,rejected,VBD,O
,demands,NNS,O
,for,IN,O
,free,JJ,O
,transportation,NN,O
,",",",",O
,saying,VBG,O
,it,PRP,O
,is,VBZ,O
,too,RB,O
,costly,JJ,O
,.,.,O
Sentence: 3691,Shi'ite,NNP,O
,negotiators,NNS,O
,in,IN,O
,Iraq,NNP,B-geo
,have,VBP,O
,announced,VBN,O
,a,DT,O
,compromise,NN,O
,deal,NN,O
,that,WDT,O
,will,MD,O
,place,VB,O
,25,CD,O
,more,JJR,O
,Sunnis,NNS,O
,on,IN,O
,the,DT,O
,pan-Iraqi,JJ,O
,committee,NN,O
,drafting,VBG,O
,a,DT,O
,new,JJ,O
,constitution,NN,O
,.,.,O
